year	rho	sigma_sampling
1862	0.318098720293	0.0199135207318
1863	0.304775280899	0.0172509285311
1864	0.348416289593	0.0160253750543
1865	0.382716049383	0.0162832832737
1866	0.404004711425	0.0168407249595
1867	0.392330383481	0.0187518830393
1868	0.368295589988	0.0166523002661
1869	0.366745283019	0.016549068705
1870	0.359565807327	0.0176763545702
1871	0.372406639004	0.0155707438664
1872	0.360939431397	0.0168854995998
1873	0.399515738499	0.0170422816024
1874	0.360128617363	0.0157157220287
1875	0.404958677686	0.0168669754475
1876	0.336343115124	0.0158725320341
1877	0.389004149378	0.0157020996939
1878	0.365175332527	0.0167426754561
1879	0.33658008658	0.0155454205301
1880	0.372016460905	0.0138665068165
1881	0.370434782609	0.0142405683339
1882	0.376460767947	0.0139979147667
1883	0.331391114348	0.0127034368519
1884	0.377151799687	0.013557629838
1885	0.417094017094	0.0144152874099
1886	0.422971741112	0.0149159494861
1887	0.43908045977	0.0137377966639
1888	0.414428242517	0.0136471676061
1889	0.422445255474	0.0149202644006
1890	0.427440633245	0.0146712775083
1891	0.399355877617	0.0138972176176
1892	0.426181818182	0.0133362356971
1893	0.466869763899	0.01376835858
1894	0.500802568218	0.0141647992442
1895	0.478417266187	0.013398544579
1896	0.444444444444	0.0122107495073
1897	0.45263827082	0.0125501376333
1898	0.470557029178	0.0114963518944
1899	0.494007989348	0.0105331488198
1900	0.472067039106	0.0107714480009
1901	0.485589519651	0.0104441190919
1902	0.478410206084	0.0110652866921
1903	0.475117862755	0.0114295363111
1904	0.509829059829	0.0103342305149
1905	0.525523911875	0.0115752457325
1906	0.525385312783	0.0106317999603
1907	0.506517690875	0.0107873796811
1908	0.559841740851	0.0110394259295
1909	0.515104166667	0.0114056789617
1910	0.538284132841	0.0107068951551
1911	0.540372670807	0.0108934387528
1912	0.567211625795	0.0105584871948
1913	0.591992802519	0.0104237117722
1914	0.613930348259	0.0108591130481
1915	0.594982078853	0.0111080529388
1916	0.677529182879	0.0103085517846
1917	0.632173520108	0.010250591787
1918	0.66988809766	0.0106057153221
1919	0.635862068966	0.0103177449692
1920	0.655241131925	0.00948872736326
1921	0.672867513612	0.00999357376861
1922	0.645307978504	0.00972727721549
1923	0.598265895954	0.0107597653296
1924	0.616695059625	0.0115858463619
1925	0.624938635248	0.0107269026088
1926	0.62466913711	0.011140795037
1927	0.631860776439	0.010188161394
1928	0.642316258352	0.0101161645462
1929	0.620040899796	0.00981610425843
1930	0.644133644134	0.00943685291506
1931	0.666942490691	0.00958661934685
1932	0.600771456123	0.0107537778706
1933	0.656570841889	0.0107588264579
1934	0.672771084337	0.0103003135387
1935	0.701732673267	0.00929228202175
1936	0.69240297275	0.00937742197896
1937	0.670237184392	0.00919522390768
1938	0.707865168539	0.00910946608065
1939	0.742361684558	0.00888640147854
1940	0.762704918033	0.00861247013465
1941	0.788012872084	0.00819730018331
1942	0.818403908795	0.00777898464733
1943	0.799910674408	0.00845484518167
