year	rho	sigma_sampling
1892	0.504910260752	0.00920062515985
1893	0.495807926829	0.0097605170475
1894	0.565789473684	0.0100506886619
1895	0.47898089172	0.0102941493306
1896	0.53174912349	0.00984871922718
1897	0.567945500179	0.00937990285815
1898	0.551776266062	0.00966794147261
1899	0.535673515982	0.00842519122071
1900	0.577872340426	0.00831875431545
1901	0.609083069848	0.00827281455902
1902	0.580536912752	0.00763993465641
1903	0.615772703133	0.00792618430012
1904	0.600137174211	0.00740698372771
1905	0.606570302234	0.00791948263289
1906	0.604012915129	0.00742709512799
1907	0.567517828387	0.00751413579066
1908	0.636597938144	0.00677234023416
1909	0.67822265625	0.00729934521891
1910	0.649773071104	0.00757494122331
1911	0.656908955594	0.00747740464114
1912	0.665170556553	0.00706977737099
1913	0.673591775541	0.006862257294
1914	0.618964387153	0.00717835874693
1915	0.695884553715	0.00752031351366
1916	0.684029371271	0.00704234211709
1917	0.760825267448	0.00680808492467
1918	0.78030966988	0.00707677708242
1919	0.706966722528	0.00704248157597
1920	0.707652622528	0.00666867892964
1921	0.735963264454	0.00636864674893
1922	0.709019461078	0.00621337871186
1923	0.657509157509	0.00767591299582
1924	0.655669599218	0.00742783752205
1925	0.688439849624	0.00709909753931
1926	0.672831792052	0.00741744823234
1927	0.657298277425	0.00714531927001
1928	0.7024	0.00691225396359
1929	0.714652956298	0.00724034874589
1930	0.671316846333	0.00682929733462
1931	0.663787065141	0.0072185100307
1932	0.691949262231	0.007428239502
1933	0.703359328134	0.00791081404803
1934	0.672965879265	0.00760029707615
1935	0.722349177331	0.00676993372135
1936	0.725755525485	0.0066998684291
1937	0.730923694779	0.00662426689619
1938	0.738512035011	0.00650049668452
1939	0.764292196007	0.0063928704037
1940	0.820584701642	0.00542959173182
1941	0.876126558006	0.00456189588102
1942	0.850318471338	0.00581191781642
1943	0.819929509773	0.00687800754237
1944	0.736810730253	0.0076026640173
1945	0.815135437029	0.00648693521562
1946	0.79516298633	0.00585271040055
1947	0.792617960426	0.0055922920908
1948	0.770491803279	0.00541128735693
1949	0.759185621123	0.00539254110518
1950	0.778843080857	0.00524635252403
1951	0.783937571127	0.00524756108747
1952	0.775424992544	0.00509587579486
1953	0.778652392947	0.00520899549971
1954	0.779856115108	0.00497013461649
1955	0.798328902393	0.0045146771659
1956	0.8334059708	0.0038894123881
1957	0.803919587837	0.0039905039839
1958	0.860814089316	0.00328113613556
1959	0.839140413102	0.00375251192316
1960	0.83629500046	0.00355038798246
1961	0.812731114633	0.00366062569574
1962	0.804424372321	0.00347025901151
1963	0.817962199801	0.00325265973192
1964	0.813477988734	0.00324843069935
1965	0.800531746534	0.00317935382932
1966	0.820064427059	0.00291345051219
1967	0.822364148084	0.00281185822131
1968	0.819796323895	0.00247298963384
1969	0.814599126462	0.00275355713449
1970	0.816268382353	0.00262530031829
1971	0.825791958924	0.00256809877552
1972	0.814691001084	0.00261153073554
1973	0.825253818714	0.00256810600518
1974	0.830401503961	0.00251075165484
1975	0.81233352896	0.00262339607652
1976	0.811987906936	0.0025863143391
1977	0.814103368906	0.00251664534932
1978	0.808608441287	0.00254307504242
1979	0.816039068491	0.00246146641955
1980	0.824529042386	0.00238290039891
1981	0.824961454191	0.00242052991659
1982	0.825784898068	0.00233700821295
1983	0.844202403715	0.00211913590898
1984	0.832055820988	0.00219161596778
1985	0.820147861535	0.0022574056232
1986	0.837591463415	0.00203649630246
1987	0.836483250137	0.001986617535
1988	0.839988442647	0.00197065922986
1989	0.830674812706	0.00197189615082
1990	0.833377511531	0.00191852435334
1991	0.835336040441	0.00194925924711
1992	0.829930463086	0.00186559457044
1993	0.846725612126	0.00177552282261
1994	0.844323494522	0.00174850588729
1995	0.837391730675	0.00178297971041
1996	0.824107087008	0.00173848873265
1997	0.833096144992	0.00170588041966
1998	0.834920132222	0.00165170907006
1999	0.829890526479	0.00165242205177
2000	0.814534573782	0.00161178700055
2001	0.841503888513	0.00148399924341
2002	0.832502898687	0.00147812553686
2003	0.828063470002	0.00143570388717
2004	0.820638854658	0.00142758659062
2005	0.819420298116	0.0014521106429
2006	0.808484797722	0.00147020520012
2007	0.812363596683	0.00144193685722
2008	0.762347348166	0.00150950366409
