year	rho	sigma_sampling
1935	0.470903070713	0.00336169749622
1936	0.480556052208	0.00334032685816
1937	0.45687777681	0.00328762124201
1938	0.468674643978	0.00336598390905
1939	0.490628445424	0.00353898500313
1940	0.499167963927	0.00366331809925
1941	0.51059072723	0.0038344157272
1942	0.501122838536	0.00374638638102
1943	0.453771907544	0.00396728240221
1944	0.470204525379	0.00411422349075
1945	0.449540112417	0.00397563638997
1946	0.430103111598	0.00334413632898
1947	0.453864626155	0.00317628585976
1948	0.445397150414	0.00324614140822
1949	0.432608868721	0.00312580495436
1950	0.4499363162	0.00318882469963
1951	0.444492679269	0.00312163746144
1952	0.394132758764	0.00314554098335
1953	0.393797301744	0.00313353793765
1954	0.397470039947	0.00297625613488
1955	0.374990791897	0.00293811366233
1956	0.378757070502	0.00294941236717
1957	0.36404865701	0.00285296422649
1958	0.36879122481	0.00291257311518
1959	0.355807603445	0.00283263549962
1960	0.368861919995	0.00277081812876
1961	0.357983143223	0.0026162760083
1962	0.37817147215	0.00262631669297
1963	0.361113400929	0.00251782048899
1964	0.343709505572	0.00254864997716
1965	0.350389771532	0.00247784006892
1966	0.337360874361	0.00236724380811
1967	0.337555814405	0.00232946760039
1968	0.345155765604	0.00221359907814
1969	0.350815801678	0.00219109071344
1970	0.344638567821	0.00215336560289
1971	0.33009598584	0.0022400608391
1972	0.320471500372	0.00221543353057
1973	0.296589989597	0.00219616192814
1974	0.287353993653	0.00214680564306
1975	0.268054852414	0.0020781407406
1976	0.276310984124	0.00207262096836
1977	0.268479548891	0.00200313508581
1978	0.247145708583	0.00192713943798
1979	0.229603000938	0.00185899815974
1980	0.235173299101	0.00181617535277
1981	0.226441120953	0.0017830531983
1982	0.221051887459	0.00174443405279
1983	0.207927618855	0.00166423678464
1984	0.210136414072	0.00164570941136
1985	0.191979210768	0.00150488250343
1986	0.192410329986	0.00149311473285
1987	0.18251783004	0.00141563304573
1988	0.177493958371	0.00137724713493
1989	0.176935442308	0.00133679316246
1990	0.169845177023	0.00127350699473
1991	0.162977051985	0.00123907006095
1992	0.163120345779	0.00119238369405
1993	0.160055184124	0.00119444361739
1994	0.15447945736	0.00113893203681
1995	0.150732348956	0.00112518005831
1996	0.147757110085	0.00107709739893
1997	0.140730679676	0.0010570346625
1998	0.141921683328	0.00103114260278
1999	0.145520577197	0.00100287674579
2000	0.129002157812	0.000853280259245
2001	0.135614685607	0.000874783026363
2002	0.116319755966	0.00075919755961
2003	0.139731717522	0.000778436468141
2004	0.19333498049	0.00081508120955
2005	0.153732012373	0.000763687230462
2006	0.179898492837	0.000795588581453
2007	0.244744312042	0.000816000540207
2008	0.371039589321	0.000743015632045
