year	rho	sigma_sampling
1949	0.714285714286	0.0232357160226
1950	0.811158798283	0.0181304407108
1951	0.795389048991	0.0216565615068
1952	0.793604651163	0.021820908792
1953	0.871287128713	0.0136036461364
1954	0.804749340369	0.0203613685349
1955	0.776422764228	0.0187836665456
1956	0.768115942029	0.0207419061468
1957	0.761538461538	0.0186875952859
1958	0.853703703704	0.0152080442887
1959	0.791277258567	0.016039163452
1960	0.839947089947	0.0133351177395
1961	0.827327327327	0.0146458093292
1962	0.832394366197	0.0140177947935
1963	0.860068259386	0.011701192951
1964	0.902485659656	0.00917251765261
1965	0.858895705521	0.0103061749212
1966	0.864814814815	0.0104043327376
1967	0.881031064111	0.00832324991906
1968	0.881720430108	0.00812183916968
1969	0.841482649842	0.0102565513362
1970	0.907359307359	0.00603232255917
1971	0.903573454339	0.00702997661153
1972	0.916305916306	0.00607351880009
1973	0.919463087248	0.00618300827635
1974	0.934673366834	0.00505659196961
1975	0.925155925156	0.00536572782146
1976	0.944859038143	0.00464763515281
1977	0.943206326384	0.00438808236085
1978	0.959535936616	0.003314607402
1979	0.957259380098	0.00365359146699
1980	0.974395788466	0.00244335863278
1981	0.956379223399	0.00324328720025
1982	0.970651395848	0.00260715310947
1983	0.974130546514	0.00207781731653
1984	0.972329472329	0.00240231144809
1985	0.970075757576	0.00234475487103
1986	0.968628255075	0.00249615486729
1987	0.969596462134	0.00233065323263
1988	0.971507991661	0.00219292777124
1989	0.981773470273	0.00160888262593
1990	0.973217166828	0.00205072465408
1991	0.96689811077	0.00227334948935
1992	0.9765917603	0.00188877251482
1993	0.971253229974	0.00212346590159
1994	0.972206053551	0.00198295424466
1995	0.969294976897	0.00210622032493
1996	0.967515923567	0.0022370953789
1997	0.973641675992	0.0017862796039
1998	0.973290165925	0.0018726635729
1999	0.967485446543	0.00211340277432
2000	0.968075117371	0.00203608244515
2001	0.960716655607	0.00223800091044
2002	0.968631813126	0.00183841784418
2003	0.949767782938	0.00241473875701
2004	0.944323144105	0.00218705300305
2005	0.961780968086	0.00188829420681
2006	0.944897167249	0.00224746031318
2007	0.927613698134	0.0024664174056
2008	0.838017815446	0.00342629686395
