year	rho	sigma_sampling
1980	0.0510282381829	0.00064254735676
1981	0.0461332968012	0.000613824957591
1982	0.0443603790082	0.000615002330842
1983	0.0396702373633	0.000574374099096
1984	0.0311733267398	0.000535922166561
1985	0.0408597096557	0.00064702434808
1986	0.0404053011392	0.000663279051533
1987	0.0409612853447	0.000667633383978
1988	0.038945443924	0.000636325649015
1989	0.037085524434	0.000626785450011
1990	0.0409163164427	0.000653651695698
1991	0.041856398674	0.000697841059783
1992	0.059359137819	0.000819513149095
1993	0.0438927168157	0.000691337191716
1994	0.0537382916102	0.000754359581555
1995	0.0459423892382	0.000653660372762
1996	0.0451248078094	0.000666805129077
1997	0.0543724020813	0.000712493736504
1998	0.0717646232708	0.000817457155136
1999	0.104680716315	0.000883743556974
2000	0.284921931669	0.00122180075495
2001	0.438186342437	0.00135427618295
2002	0.550353703054	0.00130431705363
2003	0.658159382135	0.00118472823106
2004	0.725842489452	0.00103883811355
2005	0.76016262405	0.00100286006005
2006	0.821245769312	0.000847961663098
2007	0.862772245162	0.000692313823236
2008	0.879189213905	0.000649856198317
