year	rho	sigma_sampling
1975	0.686927209523	0.00475966384416
1976	0.691228070175	0.00449889955647
1977	0.710759493671	0.0043113504661
1978	0.727280320748	0.00407029421603
1979	0.736614719951	0.00386883259272
1980	0.769561729745	0.00359610858106
1981	0.795524691358	0.00337791272655
1982	0.768808934662	0.00344770872059
1983	0.777556853486	0.00327826149838
1984	0.775461285467	0.00311549143357
1985	0.794051326103	0.00296308417002
1986	0.791937153072	0.0027840781761
1987	0.8163750637	0.00252309545242
1988	0.812536058683	0.00250542321215
1989	0.83054946716	0.00230617833986
1990	0.836978199574	0.0021660465249
1991	0.840500922241	0.00208280141638
1992	0.832009754877	0.00209045032818
1993	0.854974604123	0.00192473427892
1994	0.849901756984	0.00190595860478
1995	0.853732817516	0.0018509877412
1996	0.862653161671	0.00175193066371
1997	0.871118322516	0.0016740895745
1998	0.847116069309	0.00175330168636
1999	0.844882893176	0.00169689747623
2000	0.869405174713	0.00142092365738
2001	0.865932820442	0.00141196029256
2002	0.883557627467	0.0012281069938
2003	0.881850109337	0.00117508704105
2004	0.85696367408	0.0012158645832
2005	0.868208981717	0.00116362713706
2006	0.853144323883	0.00120904056931
2007	0.832066992143	0.00122716684646
2008	0.751423167672	0.00132244876735
