year	rho	sigma_sampling
1880	0.663199076105	0.00141409980628
1881	0.636295320444	0.00146527318598
1882	0.682081104857	0.00129929400565
1883	0.586262936611	0.00140042125941
1884	0.575349308519	0.00132041350072
1885	0.597464613364	0.00128270715544
1886	0.551644722226	0.00135335857297
1887	0.605570907133	0.00137520364792
1888	0.533326048951	0.00139373804291
1889	0.564216397279	0.00140368656105
1890	0.554898124357	0.00139310952704
1891	0.560284421255	0.00139982088608
1892	0.570542013894	0.00129053934894
1893	0.603635775695	0.00129689254183
1894	0.618007398759	0.00128853403527
1895	0.648642854673	0.00125540992926
1896	0.627177402097	0.00119567845138
1897	0.64620081001	0.00117558769413
1898	0.635566039801	0.00112592893503
1899	0.641922478232	0.00112440953847
1900	0.646166057462	0.00107512700485
1901	0.647490633855	0.00104171615647
1902	0.659115550927	0.00098126652905
1903	0.483621282622	0.00100520944846
1904	0.363805856311	0.000885768314192
1905	0.305054884207	0.000816681003673
1906	0.283750092567	0.000791897223014
1907	0.240271918719	0.000692449360755
1908	0.216497260195	0.000668160736859
1909	0.197413126242	0.000775114389621
1910	0.191764146594	0.00074712449291
1911	0.16407604268	0.000701600188445
1912	0.134067783696	0.000634087487939
1913	0.118029699141	0.000591717236523
1914	0.131247970075	0.000652431028083
1915	0.124343758175	0.000813861243269
1916	0.115514483739	0.00083567700492
1917	0.117882321518	0.000854933753047
1918	0.107851095906	0.000835106319276
1919	0.0882019164831	0.000698609973351
1920	0.0910513329723	0.00064423735
1921	0.0596675398342	0.000525609700356
1922	0.0671176319657	0.000540461728622
1923	0.0888488180319	0.000596691282216
1924	0.0704076400461	0.000591255790287
1925	0.0464959922181	0.000459782252015
1926	0.0500284948393	0.000447914608656
1927	0.0501750808918	0.00045960701377
1928	0.0468295196312	0.000414284971819
1929	0.0596723944238	0.000465425800444
1930	0.0522159075749	0.000434323277305
