year	rho	sigma_sampling
1880	0.660135760678	0.000399567302021
1881	0.622609726242	0.000415377806427
1882	0.631107056651	0.000376659210972
1883	0.586138676777	0.000413854501512
1884	0.580891410955	0.000388995773452
1885	0.584363428984	0.000381042594245
1886	0.557894959367	0.000397496007478
1887	0.589206906808	0.000402667347087
1888	0.521469696449	0.000406094781287
1889	0.549834925439	0.000407668381186
1890	0.535153652232	0.000406940936833
1891	0.556379981632	0.000403686212227
1892	0.574211939062	0.000378413710989
1893	0.60784274211	0.000370471852563
1894	0.585686737801	0.00037049042263
1895	0.660268574855	0.000359264275061
1896	0.62918739961	0.000347352700795
1897	0.643670883156	0.00034291202729
1898	0.619497676147	0.000327682941801
1899	0.640286033891	0.000329779849333
1900	0.656846524406	0.000317991469468
1901	0.639326469747	0.000303722924903
1902	0.656306344218	0.000289192209548
1903	0.477047161778	0.000295116708919
1904	0.365619513697	0.000262045753045
1905	0.307099938528	0.000240740653888
1906	0.278091418585	0.000231479060388
1907	0.249596017841	0.000211297648002
1908	0.218243181104	0.000199559043475
1909	0.209491523158	0.000235241909911
1910	0.198359460082	0.000225982989434
1911	0.175068461966	0.00021458348252
1912	0.148229093895	0.000200779931512
1913	0.124352764347	0.000179581065192
1914	0.135269347577	0.000198640920474
1915	0.130078513998	0.000239716301153
1916	0.109266050742	0.000241936895102
1917	0.124486009919	0.000258320479134
1918	0.112114083402	0.000254905380684
1919	0.0913019634262	0.000214924141877
1920	0.0923422046437	0.000198539012366
1921	0.0726687866309	0.00017603750173
1922	0.0677643840558	0.000162404124013
1923	0.0970455008093	0.000186834561633
1924	0.0750765735172	0.00018122620028
1925	0.0525916569327	0.000140483612249
1926	0.0494083750788	0.000134251940283
1927	0.0511284150333	0.000138054522526
1928	0.0500626393744	0.000129292761493
1929	0.0608947759318	0.000144149921506
1930	0.0910251646454	0.000166801400509
