year	rho	sigma_sampling
1880	0.668331793244	0.000474695002604
1881	0.629362396794	0.000494065799587
1882	0.637936973285	0.000445422564711
1883	0.589709098386	0.000495054788622
1884	0.589873959819	0.000465561022984
1885	0.582057941717	0.000455518501978
1886	0.563429059956	0.000472481930547
1887	0.597316844298	0.000478934224489
1888	0.528391093566	0.000487229365602
1889	0.555516358189	0.000488516892876
1890	0.541655521079	0.000487007545013
1891	0.564215099981	0.000479320460685
1892	0.583800417444	0.00045112118724
1893	0.61440084265	0.000440849090334
1894	0.588710097548	0.000440524282586
1895	0.670519876173	0.00042535538564
1896	0.637380866029	0.000414453600792
1897	0.652869680489	0.000410367513972
1898	0.630251984182	0.000392492736196
1899	0.648766979346	0.000394822254775
1900	0.668392684605	0.000381296320342
1901	0.648136976372	0.000365122304908
1902	0.662609373926	0.000346547928329
1903	0.479468116992	0.000355773449778
1904	0.367710118382	0.000318726225595
1905	0.309583226308	0.00029220513359
1906	0.279638576961	0.000281171132326
1907	0.249692854742	0.000257178630529
1908	0.219102223902	0.000243535909672
1909	0.213122923834	0.000287943443367
1910	0.197061438572	0.000274724798368
1911	0.177825736042	0.00026330785521
1912	0.149766172995	0.000246479632861
1913	0.124612822368	0.000219638521307
1914	0.135498188037	0.000244173970158
1915	0.132802213588	0.000297435822978
1916	0.110212064342	0.000300213491373
1917	0.127365884472	0.00032250774383
1918	0.111045212326	0.000313683180244
1919	0.0909907032405	0.000265421807586
1920	0.0933954046461	0.000247096189547
1921	0.0741992264661	0.000219746950421
1922	0.068483983564	0.000201064602945
1923	0.105846082888	0.000239659826802
1924	0.0751796628871	0.000224657260236
1925	0.0510354702597	0.000172444587769
1926	0.0484353781488	0.000164604593758
1927	0.0481109131189	0.000166040667312
1928	0.0482959215728	0.000157916454694
1929	0.0577679073284	0.000174650547061
1930	0.0961852320425	0.000211659989454
